id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1033894612779707057,Serviced apartment in Montréal · ★New · 1 bedroom · 1 bed · 1 bath,436305011,Winston,,Ville-Marie,45.51055963112822,-73.56120070231701,Entire home/apt,74,31,0,,,16,266,0,
764617914560698469,Rental unit in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 bath,496426,Mike,,Le Plateau-Mont-Royal,45.53453089341364,-73.57582032283868,Entire home/apt,180,31,3,2023-07-27,0.56,1,109,3,
19039674,Rental unit in Montréal · ★4.96 · 1 bedroom · 2 beds · 1 bath,103607205,Remi Et Marie,,Le Plateau-Mont-Royal,45.52172,-73.58439,Entire home/apt,160,3,240,2023-11-20,3.03,2,349,46,"295246, expires: 2024-01-01T01:00:00Z"
920084438637731632,Serviced apartment in Montréal · ★New · 1 bedroom · 1 bed · 1 bath,436305011,Winston,,Ville-Marie,45.50934291343658,-73.56136338812256,Entire home/apt,122,31,0,,,16,253,0,
29017643,Condo in Montréal · ★4.48 · 1 bedroom · 1 bed · 1 bath,218708256,Zachary,,Ville-Marie,45.50486,-73.56299,Entire home/apt,230,31,23,2022-12-27,0.37,1,180,1,
1035144803340307236,Rental unit in Montréal · ★New · 2 bedrooms · 2 beds · 1 bath,548629555,Rechanie,,Ville-Marie,45.49323842697975,-73.57967161560491,Entire home/apt,112,1,0,,,4,66,0,"316875, expires: 2024-11-13"
613853730994462192,Condo in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 bath,66492060,Paria,,Le Plateau-Mont-Royal,45.53229,-73.58138,Entire home/apt,340,2,9,2023-08-14,0.51,1,82,4,"313809, expires: 2024-05-28"
14395635,Rental unit in Montréal · ★4.25 · 2 bedrooms · 3 beds · 1 bath,25263775,Adam,,Le Plateau-Mont-Royal,45.53606,-73.57556,Entire home/apt,139,2,107,2023-11-03,1.20,2,66,37,"294759, expires: 2024-04-30"
782070506849486941,Home in Montréal · ★5.0 · 2 bedrooms · 2 beds · 1 bath,491476010,Mari,,Le Plateau-Mont-Royal,45.519251200622385,-73.58679215489775,Entire home/apt,140,3,30,2023-12-01,2.94,1,84,30,"311429, expires: 2024-12-06T00:00:00Z"
556646383144452712,Condo in Montréal · ★4.33 · 1 bedroom · 2 beds · 1 bath,249925211,Ahmad,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48129,-73.6291,Entire home/apt,65,31,6,2023-09-23,0.31,8,231,3,
916764425704697684,Rental unit in Montréal · 2 bedrooms · 2 beds · 1.5 baths,6114938,Patrick,,Ville-Marie,45.5085038,-73.5709794,Entire home/apt,160,90,0,,,6,364,0,
47449715,Serviced apartment in Montréal · 2 bedrooms · 2 beds · 1 bath,38459934,Corporate Stays,,Ville-Marie,45.50672,-73.56506,Entire home/apt,224,31,0,,,138,88,0,
1040616712650861640,Rental unit in Montréal · ★New · 1 bedroom · 1 bed · 1 bath,436305011,Winston,,Ville-Marie,45.51129557065047,-73.56415289377742,Entire home/apt,62,31,0,,,16,169,0,
1041695785118544661,Rental unit in Montréal · ★New · 1 bedroom · 1 bed · 1 bath,499229409,Sam,,Ville-Marie,45.50954138732478,-73.56150350629935,Entire home/apt,97,2,0,,,10,362,0,"341022, expires: 2024-07-31"
6460732,Rental unit in Montréal · ★4.90 · 3 bedrooms · 5 beds · 2 baths,8071762,Nina,,Le Plateau-Mont-Royal,45.53088,-73.58535,Entire home/apt,250,21,93,2023-09-05,0.91,2,87,4,"305266, expires: 2024-06-30"
802970706049828543,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Ville-Marie,45.5061031142093,-73.56443271774879,Entire home/apt,216,31,0,,,138,77,0,
50051780,Condo in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 bath,1092438,Alexandre,,Ville-Marie,45.51095,-73.56291,Entire home/apt,98,32,10,2023-12-01,0.36,4,145,4,
739070089429517143,Condo in Montréal · 2 bedrooms · 3 beds · 1 bath,85387113,Vincent,,Le Plateau-Mont-Royal,45.50683,-73.57411,Entire home/apt,145,32,0,,,1,365,0,
589948439896150776,Rental unit in Montreal · 4 bedrooms · 5 beds · 2 baths,450797449,Elisabeth,,Le Plateau-Mont-Royal,45.51065,-73.57646,Entire home/apt,200,32,0,,,2,365,0,
802921424354880396,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Ville-Marie,45.504851108737896,-73.56467446468862,Entire home/apt,216,31,0,,,138,71,0,
912340823443232880,Condo in Montréal · 3 bedrooms · 5 beds · 2 baths,28878744,Lina,,Rosemont-La Petite-Patrie,45.544555700400515,-73.58831153076237,Entire home/apt,,32,0,,,1,128,0,
29833750,Condo in Montréal · ★5.0 · 2 bedrooms · 3 beds · 2 baths,15836396,Harout,,Rosemont-La Petite-Patrie,45.53939,-73.60872,Entire home/apt,110,32,3,2023-08-17,0.26,2,365,3,
54241777,Rental unit in Montréal · Studio · 1 bed · 1 bath,117827514,Alex,,Ville-Marie,45.51222,-73.56171,Entire home/apt,62,31,0,,,60,115,0,
2434936,Rental unit in Montréal · ★4.75 · 1 bedroom · 1 bed · 1 bath,12445293,Jamil,,Rosemont-La Petite-Patrie,45.5356,-73.59313,Entire home/apt,90,180,4,2015-12-09,0.04,1,364,0,
940434037904228675,Home in Montréal · 3 bedrooms · 3 beds · 1.5 baths,442035050,Mathieu,,Rosemont-La Petite-Patrie,45.5353925,-73.5942122,Entire home/apt,197,5,1,2023-08-01,0.22,1,86,1,"314319, expires: 2024-07-10"
588374682005196279,Rental unit in Montreal · ★5.0 · 5 bedrooms · 5 beds · 2 baths,450797449,Elisabeth,,Le Plateau-Mont-Royal,45.50848,-73.57627,Entire home/apt,1350,31,3,2023-06-19,0.17,2,358,1,"302676, expires: 2024-09-30"
811653609933348909,Rental unit in Montréal · ★3.0 · 2 bedrooms · 2 beds · 1 bath,484415805,My Studio Montreal,,Ville-Marie,45.50419908275237,-73.56284018237173,Entire home/apt,210,31,3,2023-08-14,0.52,30,180,3,
802958293044680323,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Ville-Marie,45.506238619110306,-73.56475287646849,Entire home/apt,216,31,0,,,138,77,0,
1037706647792175293,Rental unit in Montréal · ★New · 2 bedrooms · 3 beds · 1 bath,540367176,Avraham,,Rosemont-La Petite-Patrie,45.54001484302586,-73.6113877594471,Entire home/apt,96,1,0,,,1,76,0,"316036, expires: 2024-10-19T23:00:00Z"
2014326,Rental unit in Montreal · ★4.92 · 3 bedrooms · 3 beds · 1 bath,10359474,Anne,,Le Plateau-Mont-Royal,45.52777,-73.58024,Entire home/apt,299,7,25,2023-08-19,0.27,1,27,5,"306955, expires: 2024-10-31"
921771362769332510,Rental unit in Montréal · ★4.67 · 2 bedrooms · 2 beds · 1 bath,431306345,Diane,,Rosemont-La Petite-Patrie,45.54362,-73.60062,Entire home/apt,79,31,3,2023-12-06,0.77,1,179,3,
976922556782919395,Rental unit in Montréal · ★5.0 · 2 bedrooms · 3 beds · 1 bath,68116429,Anas,,Rosemont-La Petite-Patrie,45.5409987,-73.6033343,Entire home/apt,140,2,2,2023-11-05,1.20,1,0,2,"315338, expires: 2024-09-01"
564449462971723658,Condo in Montréal · ★4.78 · 3 bedrooms · 4 beds · 1 bath,195508236,Philip,,Rosemont-La Petite-Patrie,45.53949,-73.61204,Entire home/apt,189,2,67,2023-11-19,3.09,8,0,35,"308394, expires: 2024-03-31"
1606972,Rental unit in Montreal · 1 bedroom · 3 beds · 1 bath,8560186,Sophie,,Le Plateau-Mont-Royal,45.52545,-73.60227,Entire home/apt,108,31,1,2023-09-01,0.29,1,225,1,
1034810717047077860,Rental unit in Montréal · ★New · Studio · 1 bed · 1 bath,537898570,Ameur,,Ville-Marie,45.49879894922966,-73.58300214486161,Entire home/apt,148,1,0,,,4,80,0,"345667, expires: 2024-06-27"
712099667976857181,Rental unit in Montréal · ★4.80 · 2 bedrooms · 2 beds · 1 bath,17505121,Amine,,Rosemont-La Petite-Patrie,45.54296697806435,-73.60026963889388,Entire home/apt,200,1,5,2023-06-19,0.43,1,50,5,"312698, expires: 2024-04-13"
874604019243003626,Home in Montréal · ★4.93 · 4 bedrooms · 4 beds · 2 baths,487327,Louis,,Rosemont-La Petite-Patrie,45.53365047511162,-73.61215981309323,Entire home/apt,436,2,29,2023-12-03,3.92,57,309,29,"311998, expires: 2024-02-05"
29632917,Condo in Montréal · ★4.83 · 1 bedroom · 1 bed · 1.5 baths,33985731,Karl-Philippe,,Le Plateau-Mont-Royal,45.51808,-73.57825,Entire home/apt,79,90,6,2019-02-18,0.10,3,364,0,
53046984,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,195649860,Jean-Christoph,,Rosemont-La Petite-Patrie,45.5420021,-73.6089599,Entire home/apt,82,31,1,2022-11-07,0.07,84,364,0,
1043572936965216064,Rental unit in Montréal · ★New · 3 bedrooms · 3 beds · 1 bath,136916791,Alice,,Le Plateau-Mont-Royal,45.52649124697298,-73.60023023178839,Entire home/apt,120,31,0,,,1,39,0,
963766355290497278,Condo in Montréal · ★5.0 · 3 bedrooms · 1 bed · 2 baths,55931864,Genevieve,,Rosemont-La Petite-Patrie,45.54181,-73.61098,Entire home/apt,232,2,3,2023-11-19,0.88,2,22,3,"314979, expires: 2024-08-14"
653899511007289938,Rental unit in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 bath,80887288,Gabrielle,,Rosemont-La Petite-Patrie,45.53191,-73.60527,Entire home/apt,179,31,3,2022-07-31,0.17,1,90,0,
4668203,Rental unit in Montréal · ★4.86 · 1 bedroom · 1 bed · 1 bath,24151278,Camille,,Rosemont-La Petite-Patrie,45.53272,-73.60055,Entire home/apt,60,32,29,2020-11-06,0.27,1,28,0,
1027561978197548247,Rental unit in Montréal · ★New · 1 bedroom · 1 bed · 1 bath,23939872,Florence,,Rosemont-La Petite-Patrie,45.54053,-73.60108,Entire home/apt,91,1,0,,,1,16,0,"318572, expires: 2024-10-31"
31618597,Condo in Montréal · Studio · 0 baths,195649860,Jean-Christoph,,Le Plateau-Mont-Royal,45.52324,-73.58313,Entire home/apt,84,31,0,,,84,347,0,
827023059211534677,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,195501369,Julio,,Ville-Marie,45.511767360578695,-73.56101370543489,Entire home/apt,90,31,1,2023-04-01,0.12,72,133,1,
878492078709265479,Rental unit in Montréal · ★4.25 · 3 bedrooms · 4 beds · 1 bath,183935724,Sterna,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.483416075577665,-73.62897289962316,Entire home/apt,102,31,16,2023-09-20,2.14,8,242,16,"303913, expires: 2025-01-31"
623939860277901563,Condo in Westmount · ★4.71 · 2 bedrooms · 2 beds · 2 baths,67525527,Elena,,Westmount,45.48268,-73.59826,Entire home/apt,195,33,31,2023-08-29,1.63,1,180,11,
13806711,Rental unit in Montréal · ★5.0 · 1 bedroom · 5 beds · 1 bath,33242683,Catherine Marie-Claude,,Ville-Marie,45.50653,-73.56256,Entire home/apt,639,31,12,2021-09-06,0.13,11,365,0,"294189, expires: 2024-06-02T00:00:00Z"
969532894598993600,Rental unit in Montréal · ★4.50 · 4 bedrooms · 4 beds · 1 bath,491188037,David,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46959242310572,-73.620003125313,Entire home/apt,119,2,8,2023-11-23,3.53,16,57,8,"299594, expires: 2024-06-30"
26164735,Rental unit in Montréal · ★4.86 · 3 bedrooms · 4 beds · 1 bath,39935121,Marcela,,Le Plateau-Mont-Royal,45.53415,-73.56677,Entire home/apt,300,2,175,2023-09-28,2.66,1,275,23,"298319, expires: 2024-09-30"
975265528799153244,Rental unit in Montréal · ★4.0 · 3 bedrooms · 3 beds · 1 bath,243746900,Lucy,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48247040600495,-73.62643897767322,Entire home/apt,87,2,6,2023-11-27,2.57,101,69,6,"315988, expires: 2024-10-15"
854631320113453342,Rental unit in Montréal · 1 bedroom · 2 beds · 1 bath,47563381,Sarah & Emmanuel,,Le Plateau-Mont-Royal,45.53469213765957,-73.56325995574026,Entire home/apt,85,32,1,2023-09-08,0.31,3,294,1,
991960210424556637,Rental unit in Montréal · 2 bedrooms · 2 beds · 1 bath,539683911,Catherine,,Le Plateau-Mont-Royal,45.5340702,-73.56325559999999,Entire home/apt,154,31,2,2023-12-02,1.40,1,146,2,
1023910673902716212,Rental unit in Montréal · ★New · 1 bedroom · 2 beds · 1 bath,329157230,Furnished,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.483006809800195,-73.62751023227796,Entire home/apt,86,2,0,,,2,343,0,"305256, expires: 2024-07-31"
17570069,Rental unit in Montréal · ★4.83 · 2 bedrooms · 2 beds · 1 bath,4706927,Michel,,Le Plateau-Mont-Royal,45.53708,-73.56543,Entire home/apt,199,7,36,2023-08-29,0.46,1,57,8,"306503, expires: 2024-08-31"
1019169530135763845,Condo in Montréal · ★New · 2 bedrooms · 2 beds · 1 bath,5181406,Manos,,Le Plateau-Mont-Royal,45.533697474641514,-73.58163695350285,Entire home/apt,160,3,0,,,1,87,0,"316623, expires: 2024-11-28T22:59:05Z"
655670981448120007,Rental unit in Montréal · ★4.55 · 1 bedroom · 1 bed · 1 bath,263018695,Fabi,,Ville-Marie,45.49305,-73.5828,Entire home/apt,100,31,20,2023-10-11,1.25,1,365,12,
802864390561127554,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Ville-Marie,45.50483711648001,-73.56472738731793,Entire home/apt,216,31,0,,,138,88,0,
752976524115512315,Rental unit in Montréal · ★4.96 · 3 bedrooms · 3 beds · 1 bath,4483520,Mikaila,,Ville-Marie,45.4952,-73.58298,Entire home/apt,70,31,47,2023-10-22,3.56,4,0,44,
2713693,Rental unit in Montréal · ★4.86 · 1 bedroom · 2 beds · 1 bath,13887389,Sébastien,,Le Plateau-Mont-Royal,45.52378,-73.5816,Entire home/apt,276,2,323,2023-10-28,2.76,1,169,23,"309305, expires: 2024-03-31"
529090080068684317,Townhouse in Montréal · ★5.0 · 3 bedrooms · 5 beds · 1.5 baths,138481,Caroline,,Le Plateau-Mont-Royal,45.53531,-73.58664,Entire home/apt,399,2,6,2023-09-05,0.36,1,17,2,"310894, expires: 2024-08-01T00:00:00Z"
660033248568142756,Rental unit in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,119351629,Rima,,Ville-Marie,45.51916,-73.5639,Private room,100,31,6,2022-10-11,0.34,2,90,0,
1039207352365421199,Rental unit in Montréal · ★New · 1 bedroom · 1 bed · 1 bath,549463398,David,,Ville-Marie,45.49573160341909,-73.57834708012969,Entire home/apt,110,2,0,,,1,59,0,"300484, expires: 2024-11-30"
873575053566875931,Rental unit in Montréal · 4 bedrooms · 8 beds · 2 baths,397758216,Dorion,,Le Plateau-Mont-Royal,45.52655531579858,-73.60671057186369,Entire home/apt,244,31,0,,,7,172,0,
977094494784657710,Rental unit in Montréal · 2 bedrooms · 2 beds · 1 bath,536362939,Jacynthe,,Rosemont-La Petite-Patrie,45.543367445454805,-73.60257851068569,Entire home/apt,250,3,0,,,1,236,0,"315085, expires: 2024-09-01"
990621867719611805,Rental unit in Montréal · 3 bedrooms · 3 beds · 1 bath,16131370,Peter,,Le Plateau-Mont-Royal,45.52715621773989,-73.58123867095394,Entire home/apt,120,32,0,,,1,252,0,
940838744855185950,Rental unit in Montréal · Studio · 1 bed · 1 bath,117827514,Alex,,Ville-Marie,45.51186821100676,-73.56327188714042,Entire home/apt,76,31,0,,,60,131,0,
50639950,Rental unit in Montréal · ★5.0 · 2 bedrooms · 7 beds · 2 baths,33242683,Catherine Marie-Claude,,Ville-Marie,45.50509,-73.56398,Entire home/apt,2000,31,3,2022-07-11,0.16,11,180,0,
1018724977665298920,Rental unit in Montréal · ★New · 2 bedrooms · 2 beds · 1 bath,519585762,Colin,,Ville-Marie,45.496061828286095,-73.57895075271284,Entire home/apt,90,31,0,,,7,270,0,
928927150525256808,Rental unit in Montréal · ★New · 1 bedroom · 1 bed · 1 bath,117827514,Alex,,Ville-Marie,45.501607969302704,-73.58381785648137,Entire home/apt,49,31,0,,,60,136,0,
892793966395952421,Rental unit in Montréal · ★4.50 · 3 bedrooms · 3 beds · 1 bath,298208074,Bruno,,Le Plateau-Mont-Royal,45.53899144058394,-73.58453515917063,Entire home/apt,200,31,8,2023-08-28,1.34,2,286,8,
52633423,Rental unit in Montréal · ★4.05 · 1 bedroom · 1 bed · 1 shared bath,424443128,Clouds,,Ville-Marie,45.51616,-73.56091,Private room,92,30,21,2023-11-04,0.84,26,133,10,"562494, expires: 2024-11-14"
35540230,Rental unit in Montréal · ★4.80 · 3 bedrooms · 3 beds · 1 bath,15373588,Meomun,,Rosemont-La Petite-Patrie,45.53439,-73.59676,Entire home/apt,239,2,90,2023-11-26,1.66,1,0,36,"309757, expires: 2024-04-30"
979067771099381974,Rental unit in Montreal · ★5.0 · 3 bedrooms · 5 beds · 1 bath,536823003,Reza,,Ville-Marie,45.4927854,-73.5823956,Entire home/apt,96,2,10,2023-11-26,3.70,2,80,10,"315033, expires: 2024-08-23"
42374564,Cottage in Montréal · ★4.77 · 2 bedrooms · 2 beds · 2 baths,73771486,KArine,,Le Plateau-Mont-Royal,45.52787,-73.5807,Entire home/apt,649,3,22,2023-10-10,0.78,1,341,11,"309835, expires: 2024-04-30"
734890809007127273,Condo in Montréal · ★4.74 · 2 bedrooms · 1 bed · 1 bath,49241549,Michel,,Ville-Marie,45.51203091879579,-73.5687651,Entire home/apt,210,31,19,2023-11-26,3.06,1,338,19,"313703, expires: 2024-05-24"
963714144598827917,Condo in Montréal · 1 bedroom · 1 bed · 1 bath,195649860,Jean-Christoph,,Rosemont-La Petite-Patrie,45.544118,-73.609439,Entire home/apt,82,31,0,,,84,316,0,
40938875,Rental unit in Montréal · 2 bedrooms · 2 beds · 1 bath,195501369,Julio,,Le Plateau-Mont-Royal,45.52615,-73.5966,Entire home/apt,85,31,2,2020-11-02,0.04,72,356,0,
714391121409225644,Rental unit in Montréal · ★4.69 · 2 bedrooms · 2 beds · 2 baths,316813523,Stanzia,,Ville-Marie,45.49621,-73.58562,Entire home/apt,185,2,52,2023-11-26,3.62,13,98,46,"314746, expires: 2024-07-31"
548397150044692051,Townhouse in Montréal · ★5.0 · 5 bedrooms · 5 beds · 2 baths,244929562,Caroline,,Rosemont-La Petite-Patrie,45.54428,-73.59029,Entire home/apt,795,2,10,2023-11-05,0.58,1,10,6,"305290, expires: 2024-06-30"
1033572989749264173,Rental unit in Montréal · ★New · 1 bedroom · 1 bed · 1 bath,102325378,Arthur,,Ville-Marie,45.51274,-73.56902,Entire home/apt,,31,0,,,1,270,0,
522094,Rental unit in Montreal · ★4.77 · 1 bedroom · 1 bath,2349836,Amelie,,Rosemont-La Petite-Patrie,45.54192,-73.60358,Entire home/apt,64,90,49,2022-11-30,0.35,1,315,0,
655562940831544363,Condo in Montréal · ★4.86 · 2 bedrooms · 3 beds · 2 baths,464852343,Host-Me,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49688,-73.62292,Entire home/apt,94,2,35,2023-12-11,2.16,18,302,23,"310472, expires: 2024-07-31"
36144562,Rental unit in Montreal · ★4.38 · 1 bedroom · 1 bed · 1 bath,271347960,Pierce,,Ville-Marie,45.49416,-73.58057,Entire home/apt,100,1,24,2023-06-16,0.48,28,341,1,"297973, expires: 2024-06-30"
1040146091189755262,Rental unit in Montréal · ★New · 2 bedrooms · 3 beds · 1 bath,549684802,Ingrid,,Le Plateau-Mont-Royal,45.530679,-73.590439,Entire home/apt,110,1,0,,,1,89,0,"314168, expires: 2024-06-15"
13328946,Rental unit in Montréal · ★5.0 · 2 bedrooms · 2 beds · 1 bath,73825331,Fiorella,,Ville-Marie,45.5120432,-73.5687147,Entire home/apt,191,3,9,2023-11-20,2.43,1,147,9,"314848, expires: 2024-08-03"
6722097,Rental unit in Montréal · ★4.92 · 4 bedrooms · 5 beds · 2 baths,30720639,Jacques,,Rosemont-La Petite-Patrie,45.54116,-73.6071,Entire home/apt,280,3,340,2023-11-28,3.29,2,227,51,"282262, expires: 2024-05-31"
12802557,Rental unit in Montréal · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,28293382,Gaétan,,Le Plateau-Mont-Royal,45.52258,-73.56816,Private room,26,31,116,2020-03-20,1.30,5,0,0,
3511458,Townhouse in Montreal · ★4.94 · 1 bedroom · 1 bed · 1 bath,17653490,Nathalie,,Rosemont-La Petite-Patrie,45.53867,-73.60403,Entire home/apt,189,14,16,2023-10-06,0.14,1,242,5,"301128, expires: 2024-06-30"
41089599,Rental unit in Montréal · ★4.38 · 2 bedrooms · 2 beds · 1 bath,117827514,Alex,,Le Plateau-Mont-Royal,45.52497,-73.59617,Entire home/apt,70,31,16,2023-10-21,0.38,60,301,1,
26691688,Rental unit in Montréal · ★4.43 · 1 bedroom · 1 bed · 1 bath,195501369,Julio,,Ville-Marie,45.51147,-73.56222,Entire home/apt,60,31,21,2022-11-26,0.33,72,121,0,
11861593,Rental unit in Montréal · ★3.67 · 1 bedroom · 1 bed · 1 bath,387422,Service,,Le Plateau-Mont-Royal,45.52494,-73.59693,Entire home/apt,87,31,3,2019-04-21,0.04,18,364,0,
934059963645373984,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,271347960,Pierce,,Ville-Marie,45.49598,-73.57946,Entire home/apt,100,1,1,2023-09-17,0.34,28,274,1,"297973, expires: 2024-06-30"
949423492360782345,Rental unit in Montréal · 3 bedrooms · 4 beds · 1 bath,527966529,Mitch,,Le Plateau-Mont-Royal,45.52709071571651,-73.5879826981082,Entire home/apt,131,31,0,,,1,342,0,"341166, expires: 2024-03-19"
601395628299845958,Rental unit in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 bath,195501369,Julio,,Ville-Marie,45.50932,-73.56549,Entire home/apt,125,31,6,2023-09-09,0.35,72,322,4,
873565049833577827,Rental unit in Montréal · 2 bedrooms · 5 beds · 1 bath,397758216,Dorion,,Le Plateau-Mont-Royal,45.52554035404236,-73.60883913391919,Entire home/apt,172,31,0,,,7,90,0,
938830688114180513,Rental unit in Montréal · 3 bedrooms · 4 beds · 1 bath,490029277,Mike,,Le Plateau-Mont-Royal,45.52796252193017,-73.58980015883783,Entire home/apt,158,31,0,,,3,0,0,
834368638988646033,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,66340481,Daniel,,Ville-Marie,45.50955879026826,-73.56306882671635,Entire home/apt,89,31,0,,,41,109,0,
686700729519136699,Rental unit in Montréal · 3 bedrooms · 3 beds · 2 baths,59767520,Frederic,,Rosemont-La Petite-Patrie,45.54595,-73.60744,Entire home/apt,110,120,0,,,1,365,0,
955141276173091144,Rental unit in Montréal · Studio · 1 bed · 1 bath,531108382,Cesar,,Le Plateau-Mont-Royal,45.52961020000001,-73.59140070000001,Entire home/apt,108,32,0,,,1,89,0,
